time,RSI
2019-04-09,51.3468
2019-04-08,51.6809
2019-04-05,52.4441
2019-04-04,52.8113
2019-04-03,51.7741
2019-04-02,51.2794
2019-04-01,51.2440
2019-03-29,50.8911
2019-03-28,52.1238
2019-03-27,51.2500
2019-03-26,52.8635
2019-03-25,51.8428
2019-03-22,51.7211
2019-03-21,52.7780
2019-03-20,53.3171
2019-03-19,54.6581
2019-03-18,53.9848
2019-03-15,53.8778
2019-03-14,53.2557
2019-03-13,53.0993
2019-03-12,53.0753
2019-03-11,52.6688
2019-03-08,53.6155
2019-03-07,53.4379
2019-03-06,53.2490
2019-03-01,52.6665
2019-02-28,53.1346
2019-02-27,53.3628
2019-02-26,53.4028
2019-02-25,53.2523
2019-02-22,53.7280
2019-02-21,53.3728
2019-02-20,53.8879
2019-02-19,54.1266
2019-02-18,54.3518
2019-02-15,55.5903
2019-02-14,56.0162
2019-02-13,55.7128
2019-02-12,54.8990
2019-02-11,55.0072
2019-02-08,54.4742
2019-02-07,54.3516
2019-02-06,55.2765
2019-02-05,57.0742
2019-02-04,56.9236
2019-02-01,56.6657
2019-01-31,56.7218
2019-01-30,56.6688
2019-01-29,56.9311
2019-01-28,57.3601
2019-01-24,56.9039
2019-01-23,56.5797
2019-01-22,55.6095
2019-01-21,56.6562
2019-01-18,56.9775
2019-01-17,57.0750
2019-01-16,56.8977
2019-01-15,56.6263
2019-01-14,56.9403
2019-01-11,56.4202
2019-01-10,56.3681
2019-01-09,56.7176
2019-01-08,56.6562
2019-01-07,57.8753
2019-01-04,57.7252
2019-01-03,57.6257
2019-01-02,57.0239
2018-12-28,56.7197
2018-12-27,55.6736
2018-12-26,55.2068
2018-12-21,54.9400
2018-12-20,54.8546
2018-12-19,54.6850
2018-12-18,54.5687
2018-12-17,53.7899
2018-12-14,53.8275
2018-12-13,53.7421
2018-12-12,53.7210
2018-12-11,54.2193
2018-12-10,54.6793
2018-12-07,54.8003
2018-12-06,55.3712
2018-12-05,55.5417
2018-12-04,55.7238
2018-12-03,55.7358
2018-11-30,55.2080
2018-11-29,55.2199
2018-11-28,55.0767
2018-11-27,55.3806
2018-11-26,55.1260
2018-11-23,55.1260
2018-11-22,54.4658
2018-11-21,54.5681
2018-11-19,54.3514
2018-11-16,53.0899
2018-11-14,52.8536
2018-11-13,53.5096
2018-11-12,52.3484
2018-11-09,53.2486
2018-11-08,53.5564
2018-11-07,54.1300
2018-11-06,53.8757
2018-11-05,53.8367
2018-11-01,54.7295
2018-10-31,55.4297
2018-10-30,55.6999
2018-10-29,54.5648
2018-10-26,54.5997
2018-10-25,54.0661
2018-10-24,53.3757
2018-10-23,53.9143
2018-10-22,54.0637
2018-10-19,54.2470
2018-10-18,54.3723
2018-10-17,55.4802
2018-10-16,56.4891
2018-10-15,55.9196
2018-10-11,56.3747
2018-10-10,56.0485
2018-10-09,57.3833
2018-10-08,59.0540
2018-10-05,55.3807
2018-10-04,54.9134
2018-10-03,54.6246
2018-10-02,52.9223
2018-10-01,51.7588
2018-09-28,52.0134
2018-09-27,52.0017
2018-09-26,51.6285
2018-09-25,50.2282
2018-09-24,50.5128
2018-09-21,51.3519
2018-09-20,51.4783
2018-09-19,52.1131
2018-09-18,52.1513
2018-09-17,52.3920
2018-09-14,52.2888
2018-09-13,52.9972
2018-09-12,54.1381
2018-09-11,53.4503
2018-09-10,53.5677
2018-09-06,52.3361
2018-09-05,51.7919
2018-09-04,51.4939
2018-09-03,52.5093
2018-08-31,52.7964
2018-08-30,51.5571
2018-08-29,52.2889
2018-08-28,50.9853
2018-08-27,51.1944
2018-08-24,50.2348
2018-08-23,50.4546
2018-08-22,50.9867
2018-08-21,50.3033
2018-08-20,50.6921
2018-08-17,50.7179
2018-08-16,51.6312
2018-08-15,51.9220
2018-08-14,52.7784
2018-08-13,51.6687
2018-08-10,51.5434
2018-08-09,52.7065
2018-08-08,52.8851
2018-08-07,53.4366
2018-08-06,53.5888
2018-08-03,53.5770
2018-08-02,52.9319
2018-08-01,52.6787
2018-07-31,52.9338
2018-07-30,54.6000
2018-07-27,55.0539
2018-07-26,54.5632
2018-07-25,56.0634
2018-07-24,55.4098
2018-07-23,55.0909
2018-07-20,54.6990
2018-07-19,52.8726
2018-07-18,53.5221
2018-07-17,54.0333
2018-07-16,55.1201
2018-07-13,54.7125
2018-07-12,54.5016
2018-07-11,53.7876
2018-07-10,53.6488
2018-07-06,52.7145
2018-07-05,51.8994
2018-07-04,52.2591
2018-07-03,52.3308
2018-07-02,52.1486
2018-06-29,52.3325
2018-06-28,52.3197
2018-06-27,52.2180
2018-06-26,52.3839
2018-06-25,51.8285
2018-06-22,51.3948
2018-06-21,50.6573
2018-06-20,51.1969
2018-06-19,51.8393
2018-06-18,50.4916
2018-06-15,50.1566
2018-06-14,50.3455
2018-06-13,50.6016
2018-06-12,51.1028
2018-06-11,50.9468
2018-06-08,51.2705
2018-06-07,52.0625
2018-06-06,53.2845
2018-06-05,52.1075
2018-06-04,52.5348
2018-06-01,50.9283
2018-05-30,52.6788
2018-05-29,51.9428
2018-05-28,50.2991
2018-05-25,53.6676
2018-05-24,54.1180
2018-05-23,55.3623
2018-05-22,55.6747
2018-05-21,55.2721
2018-05-18,55.4268
2018-05-17,56.4168
2018-05-16,58.4099
